sale_id,sale_date,customer_id,product_id,quantity,unit_price,total_amount,store_id,payment_type,discount
2890,2024-01-13,307.0,X300,one,2847,error,S03,Credit Card,N/A
2891,2023-09-21,539.0,X300,one,0,error,S03,upi,0
2892,03/01/2020,252.0,X300,1,"₹4,629",4629,S03,NetBanking,N/A
2893,21/07/2020,792.0,X300,3,2414,7242,S01,NetBanking,N/A
2894,29/11/2023,1598.0,X300,-1,0,0,S02,NetBanking,0
2895,2015-05-25,719.0,273,-1,"₹2,736",-2736,S01,Credit Card,N/A
2896,23/04/2021,341.0,X300,one,160,error,S01,NetBanking,N/A
2897,Dec 16 2017,329.0,,0,0,0,,NetBanking,N/A
2898,Jul 24 2024,753.0,,0,1748,-300, ,cash ,0
2899,2017-09-13,420.0,95,0,0,0,,Credit Card,-50
2900,29/11/2021,1207.0,,3,0,0, ,card,0
2901,2018-03-20,666.0,,2,N/A,error,S01,Credit Card,10
2902,2025-05-28,1552.0,,3,3045,9135,,Credit Card,-50
2903,2019-01-30,1581.0,79,0,0,0,S02,upi,10
2904,2020-08-16,108.0,,3,N/A,error, ,CASH,0
2905,May 08 2025,799.0,,-1,0,0,S02,Credit Card,10
2906,Feb 15 2015,195.0,,3,513,1539, ,CASH,0
2907,23/10/2025,489.0,,1,N/A,error,S02,CASH,10
2908,2018-08-28,653.0,X300,3,N/A,error,S02,cash ,5%
2909,2019-12-08,183.0,,3,N/A,error,,card,10
2910,2015-10-14,1485.0,,1,0,0,S03,NetBanking,-50
2911,2021-07-07,575.0,X300,0,0,0,S01,cash ,10
2912,2024.03.20,610.0,240,0,2432,0, ,CASH,0
2913,2025-09-06,1499.0,,-1,510,-510,S01,upi,0
2914,Mar 25 2020,1018.0,208,1,0,0,S01,NetBanking,-50
2915,2023-07-25,642.0,365,1,0,131,S01,cash ,-50
2916,2023.04.05,704.0,,0,0,0,S02,NetBanking,N/A
2917,2019.05.11,551.0,,2,₹172,344,S03,upi,0
2918,Sep 13 2023,373.0,X300,one,"₹3,667",error, ,CASH,5%
2919,2025.01.10,1285.0,X300,3,"₹3,291",9873,S02,NetBanking,10
2920,2025-03-02,1576.0,X300,0,3852,0,S03,upi,-50
2921,2023-04-12,928.0,X300,2,N/A,error,S02,upi,-50
2922,Jun 21 2025,859.0,77,2,"₹4,034",8068,S01,NetBanking,5%
2923,2025-06-08,1565.0,,-1,"₹4,507",-4507,S01,cash ,N/A
2924,05/03/2020,1045.0,,one,1015,error,S01,CASH,0
2925,19/06/2025,1080.0,,-1,0,0,S02,Credit Card,-50
2926,2023-06-19,525.0,,3,0,-409,S02,cash ,-50
2927,2018-09-29,611.0,X300,-1,0,0,S03,NetBanking,10
2928,Jul 12 2015,1357.0,525,one,0,error,S02,cash ,10
2929,2021.11.12,462.0,X300,one,3862,error,S03,Credit Card,N/A
2930,2023.10.05,148.0,,-1,N/A,error,S03,cash ,10
2931,2025.03.30,286.0,369,0,0,470,,cash ,N/A
2932,Jul 06 2020,1045.0,269,one,N/A,error,,cash ,5%
2933,16/03/2023,675.0,46,one,278,error, ,upi,10
2934,11/01/2020,10.0,,-1,4021,-4021, ,Credit Card,-50
2935,2018.10.26,206.0,21,1,495,495,S02,card,N/A
2936,17/04/2017,404.0,545,-1,3293,-3293, ,upi,0
2937,25/07/2025,1306.0,,3,"₹2,157",6252,S03,card,N/A
2938,2016.10.26,921.0,269,3,"₹1,787",5361,,Credit Card,10
2939,18/08/2017,414.0,,3,₹982,2946,S03,card,10
2940,Jun 22 2015,638.0,X300,1,0,0,S03,card,-50
2941,Jun 14 2024,1385.0,254,1,N/A,error,S01,cash ,10
2942,2017.02.03,1395.0,X300,2,1595,3031,S01,NetBanking,0
2943,2025.11.14,992.0,,3,"₹3,455",10365,S03,card,5%
2944,Mar 25 2025,1084.0,X300,3,0,0, ,Credit Card,0
2945,Apr 24 2021,482.0,205,0,N/A,error,S01,cash ,N/A
2946,2024.04.23,410.0,478,3,"₹3,120",9525, ,upi,N/A
2947,08/08/2024,1186.0,,1,N/A,error,S02,Credit Card,0
2948,22/03/2020,78.0,,-1,"₹4,411",-4411,S03,card,5%
2949,2018-06-02,538.0,X300,0,2832,0,S03,upi,0
2950,26/07/2024,148.0,X300,1,N/A,error,S01,cash ,N/A
2951,Sep 04 2024,1089.0,,3,N/A,error,,upi,5%
2952,2023-01-14,1054.0,X300,2,"₹3,203",6406,,upi,5%
2953,2024-02-19,480.0,342,2,N/A,error,,card,5%
2954,2020.11.06,1526.0,396,0,0,0, ,CASH,10
2955,2024.01.27,1374.0,43,-1,1574,-1574, ,upi,-50
2956,2019.11.09,159.0,X300,one,₹936,error,S03,card,-50
2957,Mar 13 2021,1418.0,485,-1,2897,-2897,,Credit Card,-50
2958,2022.03.26,1589.0,X300,0,0,0,S02,NetBanking,N/A
2959,Sep 09 2018,186.0,469,3,N/A,error, ,Credit Card,0
2960,2019-05-21,1104.0,,3,0,191,S02,card,-50
2961,26/06/2023,350.0,,2,0,0, ,cash ,-50
2962,2017.12.21,845.0,319,0,"₹1,226",410, ,card,N/A
2963,2023-07-01,977.0,282,0,N/A,error,S02,cash ,-50
2964,14/06/2016,1045.0,X300,1,N/A,error,S02,NetBanking,5%
2965,Jun 22 2022,245.0,,0,0,422, ,card,-50
2966,10/12/2022,1466.0,285,2,"₹4,942",9822, ,upi,N/A
2967,2019-11-22,17.0,391,0,0,0,S01,Credit Card,5%
2968,16/06/2017,135.0,X300,0,"₹3,596",0, ,NetBanking,N/A
2969,2021-01-09,6.0,X300,0,"₹4,172",0,S02,cash ,5%
2970,2019-03-27,431.0,135,-1,N/A,error,S01,CASH,5%
2971,2021-05-13,385.0,X300,-1,"₹2,343",-2343,S02,Credit Card,0
2972,2025.09.10,1577.0,X300,3,2382,7146, ,cash ,10
2973,Mar 18 2018,1344.0,,3,0,0,S02,NetBanking,-50
2974,Apr 01 2019,413.0,X300,2,0,0,S02,NetBanking,N/A
2975,17/05/2019,1420.0,40,1,0,0,S03,Credit Card,N/A
2976,Nov 12 2021,1114.0,X300,1,N/A,error,S01,card,5%
2977,Aug 19 2025,834.0,,0,0,-41, ,NetBanking,-50
2978,2016-07-30,7.0,X300,2,4761,9522,S01,Credit Card,N/A
2979,2019.06.09,1048.0,,one,4555,error,S01,CASH,10
2980,2018-01-27,1479.0,,0,0,0,S02,Credit Card,10
2981,29/01/2016,737.0,,1,0,342,S03,card,N/A
2981,2019.08.05,1143.0,X300,1,4512,4386, ,cash ,5%
2983,Apr 03 2019,894.0,X300,0,N/A,error,S01,upi,5%
2984,2020.02.21,711.0,X300,0,221,0,S03,NetBanking,10
2985,2015.02.21,819.0,,-1,4625,-4625,,upi,5%
2986,2024-02-06,1011.0,X300,one,"₹1,916",error,S01,upi,0
2987,2020.06.23,1167.0,441,one,3399,error,S01,NetBanking,10
2988,Feb 28 2022,778.0,270,0,0,0,S02,cash ,10
2989,2015.09.29,1476.0,151,2,0,0,S03,upi,5%
2990,2019.07.03,717.0,151,0,0,0,,Credit Card,10
2991,2025-06-23,914.0,31,1,0,0,S01,card,-50
2992,Jan 19 2020,333.0,,-1,0,0,S01,cash ,0
2993,Jan 28 2015,257.0,,one,0,error, ,card,5%
2994,2024-11-12,888.0,,3,0,0,S03,card,N/A
2995,2020-01-27,1352.0,,-1,"₹3,525",-3808,S01,upi,0
2996,2016.08.04,913.0,,1,"₹4,592",4592, ,cash ,0
2997,2023-01-21,1300.0,,0,"₹1,498",0, ,CASH,5%
2998,2024.03.23,932.0,,1,2680,2680,S02,cash ,5%
2999,25/02/2021,746.0,522,0,"₹2,450",-317,S02,cash ,-50
3000,2016-11-18,808.0,,2,0,0,S02,NetBanking,N/A
3001,2015-01-23,148.0,,-1,N/A,error,S02,NetBanking,5%
3002,2025-08-23,1043.0,,3,0,0, ,card,-50
3003,2021.06.18,133.0,X300,-1,"₹2,874",-2874,S02,cash ,5%
3004,Jul 08 2024,960.0,,3,2813,8439,,Credit Card,-50
3005,2020.11.23,1146.0,,-1,"₹1,840",-1840,S03,card,0
3006,2018.12.18,171.0,,1,0,0,S02,CASH,0
3007,2018.09.03,345.0,X300,-1,"₹4,829",-4829, ,CASH,N/A
3008,2020-01-30,649.0,,one,0,error,,cash ,-50
3009,Oct 01 2024,275.0,X300,2,₹476,952,,cash ,10
3010,May 23 2025,1473.0,X300,-1,N/A,error, ,cash ,10
3011,2018-03-10,1280.0,X300,2,"₹3,948",7896,S02,NetBanking,10
3012,06/01/2015,701.0,X300,-1,433,-433,S02,CASH,5%
3013,Jun 02 2020,1105.0,,-1,2435,-2626,S02,Credit Card,-50
3014,2024-03-20,736.0,,3,N/A,error,S03,CASH,0
3015,2019.09.11,1541.0,369,3,N/A,error,S02,card,10
3016,16/10/2017,210.0,X300,-1,2461,-2461,S03,CASH,N/A
3017,2018.05.15,1091.0,,-1,"₹3,580",-3580,S03,CASH,0
3018,May 30 2019,818.0,25,3,N/A,error,S03,upi,0
3019,2018-01-15,459.0,489,1,"₹2,464",2013,S01,Credit Card,-50
3020,2023.05.20,1477.0,X300,-1,N/A,error, ,cash ,10
3021,Feb 06 2017,944.0,X300,-1,0,0,S03,CASH,10
3022,26/05/2023,1307.0,,one,"₹2,070",error,,card,N/A
3023,16/03/2019,1211.0,318,2,N/A,error,S03,cash ,N/A
3024,2022-09-19,1382.0,108,2,N/A,error,S01,CASH,-50
3025,Mar 20 2025,883.0,,3,0,0,S02,card,10
3026,16/12/2020,1315.0,,1,N/A,error, ,upi,-50
3026,Mar 11 2022,1341.0,X300,3,N/A,error,S02,NetBanking,0
3028,2021.12.27,1494.0,368,-1,0,0,S02,card,5%
3029,May 05 2017,197.0,,3,"₹2,161",6483,,cash ,N/A
3030,Feb 04 2019,1104.0,,3,N/A,error,S01,cash ,0
3031,27/12/2017,878.0,277,1,974,974,S01,card,N/A
3032,2019-05-21,478.0,534,one,N/A,error,,card,0
3033,2020-12-13,474.0,426,2,921,1842,S01,CASH,5%
3034,Oct 17 2020,1597.0,X300,0,1352,0,S01,cash ,5%
3035,2024-09-06,748.0,239,0,0,45,S01,NetBanking,0
3036,07/10/2020,1553.0,79,1,N/A,error, ,CASH,0
3037,2015.05.29,1169.0,385,2,4301,8602, ,upi,0
3038,Mar 06 2021,19.0,,-1,4203,-4203,S01,Credit Card,N/A
3039,14/11/2024,517.0,X300,0,3651,0,S03,CASH,-50
3040,2025.11.26,814.0,,1,N/A,error,S03,card,10
3041,2018-12-24,579.0,236,0,0,0,S02,CASH,5%
3042,Jul 03 2019,352.0,X300,3,"₹4,759",14277, ,cash ,5%
3043,2025-01-21,928.0,398,3,0,16,,card,10
3044,2020.09.18,1174.0,,-1,3299,-3299,,NetBanking,0
3045,Nov 27 2025,1309.0,,0,0,0,,Credit Card,-50
3046,2019-11-25,1166.0,,-1,"₹1,559",-1559, ,card,5%
3047,May 10 2018,1185.0,107,one,N/A,error,S02,upi,0
3048,2016.04.18,1106.0,X300,3,"₹2,890",8670,,card,10
3049,2016-03-23,1227.0,,-1,4933,-4933,S02,cash ,10
3050,2025-01-12,1466.0,300,one,N/A,error,,CASH,10
3051,12/09/2020,1097.0,453,0,0,341,S02,cash ,-50
3052,Dec 12 2020,1536.0,142,3,0,0,S02,NetBanking,N/A
3053,2021-03-04,833.0,,2,3211,6579,S03,card,N/A
3054,04/06/2022,1273.0,207,3,0,0,,Credit Card,10
3055,Sep 16 2017,1010.0,,one,0,error,S01,upi,10
3056,05/08/2015,56.0,,3,N/A,error,S03,Credit Card,-50
3057,2025-06-28,640.0,332,3,N/A,error,,Credit Card,10
3058,2020.10.02,582.0,X300,0,N/A,error,S03,cash ,10
3059,14/08/2015,575.0,432,1,₹968,968,S02,cash ,10
3060,2017.05.19,476.0,263,2,₹576,1152,S01,Credit Card,10
3061,2020.06.30,1128.0,,0,N/A,error,S02,cash ,5%
3062,Jan 11 2020,139.0,X300,0,"₹1,696",-387,S02,NetBanking,N/A
3063,2021-07-20,1266.0,X300,1,"₹2,426",2426,S03,card,5%
3064,Aug 25 2025,13.0,X300,2,N/A,error,S02,cash ,0
3065,01/11/2022,94.0,,3,0,0,S01,NetBanking,N/A
3066,Oct 12 2024,1045.0,,one,N/A,error,S02,upi,N/A
3067,May 15 2021,1207.0,,one,3607,error,S01,cash ,10
3068,2018-11-16,1071.0,,1,0,0, ,CASH,-50
3069,Dec 07 2024,927.0,354,3,0,0,S02,upi,5%
3070,2016.10.27,684.0,X300,-1,N/A,error,,Credit Card,5%
3071,07/06/2018,367.0,41,-1,0,0,S03,upi,5%
3072,Jan 06 2023,1585.0,,one,₹544,error,S02,upi,0
3073,24/08/2018,1074.0,,2,0,0, ,Credit Card,0
3074,2022-10-30,182.0,,3,0,0,,cash ,-50
3075,2023.05.31,1379.0,X300,3,923,2769,S02,Credit Card,5%
3076,2016-07-08,1250.0,,1,0,0, ,upi,-50
3077,2016-09-10,1245.0,X300,3,N/A,error,,card,N/A
3078,2015-06-04,910.0,134,0,N/A,error,S02,CASH,10
3079,18/12/2020,1054.0,,3,0,0,,Credit Card,0
3080,2022.02.27,1081.0,,2,0,0,S01,upi,-50
3081,2022-10-23,790.0,178,-1,3821,-3821, ,Credit Card,N/A
3082,09/07/2025,67.0,X300,0,3705,0,S01,NetBanking,N/A
3083,2024-10-28,1358.0,494,0,N/A,error,S02,card,10
3084,2021-09-09,219.0,,0,"₹4,079",0,S03,CASH,0
3085,2024.11.11,370.0,X300,1,₹615,615,S03,cash ,-50
3086,03/04/2018,1207.0,X300,2,N/A,error,S01,card,0
3087,2020-08-11,230.0,X300,3,4683,14049, ,CASH,N/A
3088,27/06/2023,1553.0,325,one,"₹3,300",error,,NetBanking,-50
3089,2024-04-13,522.0,193,3,1222,3666,S01,upi,0
3090,2022.09.19,904.0,,0,0,0,S03,card,-50
3091,2017.02.12,558.0,270,0,2879,0, ,card,0
3092,Jun 08 2025,608.0,X300,3,N/A,error,,Credit Card,0
3093,06/05/2024,756.0,X300,2,0,0,S02,cash ,N/A
3094,31/10/2020,600.0,X300,-1,1824,-1678,S02,card,N/A
3095,Aug 16 2016,703.0,,1,₹576,576,S02,cash ,N/A
3096,02/09/2022,1521.0,X300,2,1700,3400,S01,upi,N/A
3097,Mar 10 2024,295.0,452,3,N/A,error,S02,card,10
3098,10/03/2023,813.0,353,one,2406,error, ,CASH,10
3099,Aug 02 2025,742.0,185,-1,N/A,error,S02,upi,5%
3100,2020.03.14,72.0,,one,2246,error,S02,CASH,5%
3101,2025-11-11,1547.0,333,3,N/A,error,S02,Credit Card,N/A
3102,21/01/2018,438.0,495,2,N/A,error,S03,NetBanking,-50
3103,2024.11.07,454.0,X300,3,₹926,3035,S01,card,10
3104,Apr 18 2025,1350.0,328,3,N/A,error,S02,NetBanking,-50
3105,2016-04-10,1099.0,,0,2978,0,S03,card,5%
3106,2016-10-01,24.0,,2,"₹2,848",5696,S01,NetBanking,0
3107,Oct 10 2018,499.0,X300,-1,4019,-4019,S02,Credit Card,10
3108,2017-05-10,859.0,221,one,4612,error,,Credit Card,0
3109,2016-09-23,969.0,,0,"₹1,365",299, ,Credit Card,0
3110,03/08/2017,726.0,324,1,3014,3014,S02,card,10
3111,10/07/2017,440.0,X300,one,4571,error,S02,CASH,N/A
3112,Mar 07 2016,572.0,X300,3,1261,3783,,card,5%
3113,06/08/2023,436.0,X300,one,"₹4,034",error,S01,Credit Card,N/A
3114,2015.03.19,281.0,,2,N/A,error,S03,card,-50
3115,2022-10-27,37.0,38,one,0,error, ,upi,N/A
3116,2025-10-24,889.0,,-1,0,0,S01,CASH,5%
3117,Mar 24 2022,1340.0,X300,-1,0,0,S02,card,N/A
3118,May 28 2024,1301.0,222,2,"₹3,807",7614,,CASH,-50
3119,Sep 02 2015,1165.0,X300,1,₹708,708,S03,Credit Card,10
3120,18/03/2019,1268.0,,2,N/A,error,S02,NetBanking,-50
3121,Sep 27 2021,793.0,403,one,0,error,S02,card,10
3122,Aug 10 2021,939.0,,3,N/A,error,S03,Credit Card,0
3123,2021.06.02,1565.0,X300,one,N/A,error, ,upi,-50
3124,Aug 02 2015,1525.0,301,2,259,518,S02,CASH,5%
3125,2023.08.24,1390.0,,one,0,error,S03,NetBanking,-50
3126,2021.09.25,932.0,,3,N/A,error,S02,cash ,0
3127,Nov 22 2015,1212.0,X300,0,0,-358,,NetBanking,0
3128,2017-06-19,624.0,95,-1,0,0,S03,Credit Card,-50
3129,15/03/2015,95.0,X300,3,N/A,error,S01,upi,N/A
3130,2016-04-08,719.0,X300,2,N/A,error,S02,Credit Card,10
3131,2021-09-28,743.0,X300,-1,N/A,error,S02,upi,N/A
3132,2016-03-07,224.0,X300,one,N/A,error,S01,Credit Card,-50
3133,May 27 2023,67.0,X300,2,0,0,S03,CASH,5%
3134,Dec 02 2021,1347.0,X300,0,0,0,,NetBanking,-50
3135,Oct 31 2023,725.0,257,0,"₹2,086",0,,cash ,0
3136,15/09/2025,1326.0,,1,0,0,S02,card,5%
3137,2017-02-17,45.0,,1,"₹2,323",2323,S03,NetBanking,N/A
3138,2023.07.03,970.0,260,-1,0,0,,cash ,5%
3139,May 10 2024,859.0,550,2,N/A,error,,CASH,N/A
3140,Sep 08 2017,65.0,496,2,"₹4,056",8112,S03,cash ,5%
3141,2022-04-17,1309.0,,0,N/A,error,,Credit Card,5%
3142,Sep 30 2016,118.0,X300,-1,0,0,S03,CASH,0
3143,2018.05.05,1105.0,X300,0,3328,0, ,NetBanking,0
3144,12/09/2016,115.0,X300,one,0,error,,CASH,-50
3145,2025.02.08,984.0,345,-1,"₹1,835",-1602,S02,Credit Card,10
3146,10/12/2016,1166.0,221,3,"₹2,520",7966,S01,card,N/A
3147,2018.05.10,124.0,X300,-1,N/A,error,,NetBanking,0
3148,2022-09-18,224.0,X300,2,0,0,S02,card,5%
3149,01/10/2020,1483.0,,2,3882,7764,S03,upi,N/A
3150,2023-10-19,107.0,X300,2,N/A,error,,NetBanking,-50
3151,16/02/2025,1273.0,X300,2,0,363,S02,CASH,10
3152,29/05/2024,1205.0,X300,one,N/A,error,S01,card,10
3153,Sep 06 2025,1436.0,237,one,N/A,error,,cash ,5%
3154,Sep 24 2023,1277.0,,0,0,345, ,CASH,10
3155,Oct 22 2021,1389.0,366,one,1636,error, ,cash ,10
3156,2018.11.14,1148.0,,one,0,error,S02,upi,5%
3157,01/11/2018,1472.0,,0,"₹2,916",81, ,cash ,-50
3158,Oct 22 2018,1381.0,539,0,604,0,,cash ,N/A
3159,Mar 06 2018,1059.0,,one,0,error, ,NetBanking,10
3160,2025-07-07,673.0,X300,2,N/A,error,S01,cash ,10
3161,2021.03.17,663.0,X300,3,4603,13809,S03,Credit Card,-50
3162,Apr 23 2023,1070.0,542,2,4454,8908,S02,NetBanking,0
3163,23/04/2017,1217.0,X300,1,N/A,error,,NetBanking,N/A
3164,2016.06.20,806.0,218,one,N/A,error,,card,0
3165,2025-02-18,357.0,,1,401,813,S01,card,-50
3166,11/01/2022,1218.0,,1,535,82,S03,Credit Card,5%
3167,2018-03-11,1021.0,395,0,0,0,,Credit Card,10
3168,2017.11.11,1472.0,X300,one,0,error,S03,Credit Card,0
3168,06/04/2016,1212.0,,0,386,0,,Credit Card,-50
3170,2025.02.03,1028.0,X300,1,0,0,S02,card,5%
3171,01/02/2019,1394.0,332,3,"₹1,996",5625,S02,CASH,0
3172,01/07/2018,1218.0,,-1,0,0,S01,card,0
3173,2023-09-27,1483.0,508,1,N/A,error,S02,upi,5%
3174,2019-06-17,1090.0,X300,0,N/A,error,,card,5%
3175,2021-10-28,1432.0,,3,"₹2,044",6132,S01,cash ,-50
3176,2016.04.22,1240.0,,one,648,error, ,Credit Card,0
3177,Nov 28 2017,1286.0,520,0,"₹2,320",0,S01,Credit Card,10
3178,2015.02.09,842.0,,-1,N/A,error,S02,card,10
3179,2016.09.24,1190.0,379,3,N/A,error,S03,CASH,-50
3180,2015.02.16,314.0,,2,2444,4888,S03,CASH,10
3181,Dec 12 2025,1137.0,X300,one,₹837,error, ,CASH,10
3182,07/01/2025,386.0,X300,3,N/A,error,,cash ,5%
3182,Nov 09 2021,767.0,,3,N/A,error,S03,CASH,5%
3184,Aug 26 2020,856.0,272,0,"₹2,333",0,S01,NetBanking,N/A
3185,Nov 12 2023,603.0,,-1,0,0,S02,NetBanking,10
3186,2022.04.08,143.0,X300,one,3808,error,S01,NetBanking,0
3187,Aug 06 2024,171.0,157,3,0,0,S03,NetBanking,-50
3188,2021-07-22,172.0,442,0,"₹3,234",0,S02,CASH,N/A
3189,Oct 29 2024,125.0,,2,0,0,S02,NetBanking,0
3190,18/12/2024,510.0,138,one,0,error,S01,Credit Card,5%
3191,Nov 15 2015,76.0,,-1,0,0,S01,CASH,0
3192,Nov 24 2018,344.0,X300,0,0,-463,S01,card,0
3193,2017-05-17,128.0,379,2,"₹4,052",8507,,Credit Card,-50
3194,2019.04.19,486.0,X300,1,2645,3086,S02,card,5%
3195,05/02/2018,1176.0,344,2,"₹1,901",3802,S03,CASH,-50
3196,07/07/2018,1479.0,405,3,₹442,1326, ,Credit Card,5%
3197,2017-07-02,1276.0,420,one,2306,error, ,Credit Card,5%
3198,19/06/2016,76.0,319,1,"₹2,263",2263,S02,NetBanking,0
3199,2025.07.28,62.0,X300,one,"₹3,278",error,,CASH,N/A
3200,14/09/2025,1503.0,X300,0,N/A,error,S03,CASH,N/A
3201,2023-03-29,1274.0,X300,0,"₹4,625",0, ,CASH,N/A
3202,Feb 21 2020,328.0,X300,0,0,111, ,upi,5%
3203,Nov 28 2020,91.0,,1,0,0,,cash ,5%
3204,2025.01.02,1598.0,,1,N/A,error, ,CASH,N/A
3205,2025-01-16,1527.0,X300,-1,0,120,,NetBanking,10
3206,2022-10-27,1314.0,,one,0,error,S01,card,-50
3207,Feb 08 2020,467.0,X300,2,"₹4,563",9126,,cash ,-50
3208,2016.01.25,266.0,106,-1,0,0,S02,upi,10
3209,2018-04-17,938.0,133,3,N/A,error,S01,NetBanking,0
3210,Jun 07 2025,1176.0,X300,2,0,0,S01,card,10
3211,07/07/2019,439.0,,-1,"₹2,977",-2881, ,upi,N/A
3212,Nov 20 2016,1597.0,X300,0,0,0,S01,upi,-50
3213,2015-05-25,558.0,,2,2648,5385,S01,NetBanking,10
3214,2015-12-23,347.0,41,0,3433,0,S01,NetBanking,N/A
3215,2015-10-16,217.0,,3,"₹1,028",3084,S01,Credit Card,0
3216,Jul 05 2017,90.0,399,1,N/A,error,S02,upi,5%
3217,29/06/2017,333.0,X300,3,N/A,error, ,upi,0
3218,2023-02-06,1283.0,X300,-1,4531,-4531,,NetBanking,5%
3219,2021.02.17,1008.0,X300,-1,N/A,error,S02,upi,0
3220,2018-11-11,647.0,521,2,N/A,error,,upi,10
3221,Jul 18 2023,1269.0,,0,N/A,error,S03,upi,10
3222,Sep 23 2018,222.0,X300,1,1329,1572,S01,CASH,0
3223,2023.09.14,717.0,X300,3,N/A,error,,CASH,5%
3224,Aug 11 2025,974.0,,3,"₹1,931",5991,S03,CASH,-50
3225,2024.09.02,906.0,X300,one,0,error,S01,upi,5%
3226,2022.04.25,438.0,84,0,N/A,error,,Credit Card,N/A
3227,2023.05.26,1490.0,,-1,0,198,S02,Credit Card,5%
3228,2019.12.04,986.0,239,1,0,0,S02,cash ,10
3229,2023-10-01,269.0,,0,1000,0,S02,NetBanking,5%
3230,2022.01.13,799.0,,one,0,error,S03,CASH,10
3231,2020.02.24,1443.0,339,one,"₹1,136",error,S01,cash ,10
3232,2024-06-08,914.0,224,0,N/A,error,S01,Credit Card,0
3233,Mar 15 2017,17.0,X300,1,1145,1145,,card,5%
3234,2020.05.01,1470.0,,one,N/A,error,S02,cash ,0
3235,Sep 29 2020,464.0,X300,1,4881,4881,S02,CASH,0
3236,19/03/2015,1102.0,,2,0,19,S01,upi,5%
3237,2016-08-28,3.0,X300,-1,3221,-3306,S02,card,-50
3238,2023-05-04,1005.0,199,-1,"₹4,761",-4761,S01,CASH,5%
3239,Jun 26 2015,260.0,X300,0,N/A,error,S01,CASH,5%
3240,16/09/2022,217.0,508,-1,"₹4,343",-4343,S01,upi,10
3241,2018-04-17,749.0,X300,2,"₹1,108",2216, ,Credit Card,5%
3242,12/01/2019,1549.0,X300,one,"₹4,768",error,S02,upi,5%
3243,2016.12.10,1186.0,,one,N/A,error,,cash ,N/A
3244,26/10/2020,1059.0,X300,one,0,error,S01,CASH,N/A
3245,22/04/2018,166.0,X300,2,N/A,error,S02,card,-50
3246,Nov 16 2025,181.0,,2,N/A,error, ,CASH,10
3247,May 13 2023,895.0,264,0,N/A,error,S03,card,5%
3248,24/07/2017,1136.0,261,3,0,0,,NetBanking,N/A
3249,2023-04-15,696.0,,2,N/A,error,S02,cash ,-50
3250,2020.11.09,951.0,X300,3,0,0,S03,cash ,10
3251,Jan 23 2023,791.0,X300,0,3625,207,,NetBanking,N/A
3252,Mar 29 2021,333.0,,3,0,414,S03,card,0
3253,2018.12.08,69.0,X300,1,0,0,S01,CASH,0
3254,2025.01.05,1528.0,X300,one,0,error,,NetBanking,0
3255,26/11/2018,552.0,X300,one,"₹2,968",error,S01,CASH,10
3256,2017-07-14,1135.0,,3,295,885,S03,NetBanking,5%
3257,22/09/2021,1555.0,,one,N/A,error, ,CASH,-50
3258,02/07/2020,1464.0,X300,-1,2790,-2790,S03,Credit Card,N/A
3259,2021.04.10,387.0,55,3,3487,10461, ,NetBanking,10
3260,2019-06-05,112.0,X300,3,N/A,error,S02,card,0
3261,2022.04.03,628.0,,-1,N/A,error,,upi,5%
3262,23/03/2015,648.0,X300,1,0,0,,NetBanking,10
3263,2023-04-03,390.0,X300,3,N/A,error,S01,CASH,N/A
3264,26/01/2023,1139.0,X300,one,2359,error,S03,cash ,-50
3265,Jul 21 2019,1578.0,283,one,3362,error,S01,Credit Card,N/A
3266,May 06 2020,1314.0,X300,2,N/A,error,S02,card,-50
3267,2018.09.25,1081.0,,3,0,0,,card,0
3268,Jun 03 2023,597.0,183,0,0,0,S01,cash ,-50
3269,Jul 23 2022,95.0,494,1,2463,2463,S01,CASH,0
3270,Oct 11 2022,170.0,234,2,"₹2,430",4860,S02,cash ,N/A
3271,10/02/2023,327.0,263,2,4594,9188,S01,Credit Card,-50
3272,2024.06.26,215.0,100,2,3495,6990,S01,NetBanking,10
3273,2022.11.04,689.0,,2,2926,5852,S03,CASH,0
3274,28/06/2015,111.0,366,1,3163,3207, ,card,10
3275,2015.08.21,431.0,,3,N/A,error,S01,Credit Card,5%
3276,2023.09.27,1370.0,,3,N/A,error, ,upi,5%
3277,Apr 10 2015,338.0,212,3,N/A,error,S02,upi,0
3278,27/01/2018,761.0,X300,-1,"₹3,664",-3664,S02,NetBanking,0
3279,14/06/2016,1312.0,236,3,4633,13562,S02,cash ,N/A
3280,Feb 05 2015,601.0,457,1,4960,4503,,NetBanking,5%
3281,2023-05-15,1518.0,X300,one,4432,error,S03,card,0
3282,2025.07.08,826.0,X300,0,"₹3,923",0,S02,cash ,-50
3283,2020.09.19,393.0,,1,0,0,S01,Credit Card,N/A
3284,2017-06-01,714.0,124,3,0,114, ,card,-50
3285,Dec 10 2023,650.0,X300,-1,N/A,error,,cash ,10
3286,Jun 25 2015,450.0,X300,0,"₹1,202",0,S02,cash ,5%
3287,2025-05-31,753.0,X300,0,4954,-337, ,cash ,-50
3288,2025-01-25,236.0,168,3,N/A,error,,CASH,-50
3289,2020-07-19,243.0,X300,-1,1501,-1501,S03,card,-50
3290,Jan 12 2022,437.0,X300,2,"₹2,332",4664, ,NetBanking,0
3291,2016-01-27,1271.0,,-1,3997,-3841,,cash ,-50
3292,2025.04.04,1033.0,X300,-1,0,0,,card,N/A
3293,2015.08.03,381.0,102,-1,N/A,error, ,NetBanking,10
